amount,hour_of_day,recent_transaction_count,velocity_1h,previous_chargebacks,failed_transaction_count,is_new_device,is_new_ip,distance_from_home,device_account_count,ip_account_count,avg_user_amount,is_fraud
42.04,8,0,1,0,0,0,0,1.1,0,0,69.86,0
13.92,17,2,0,0,0,0,0,54.4,1,1,28.88,0
18.49,9,4,0,0,0,0,0,56.4,2,1,7.18,0
17.04,17,2,1,0,0,0,0,66.7,1,0,24.44,0
35.31,16,1,1,0,0,0,0,0.9,1,2,189.47,0
15.44,18,1,1,0,1,0,0,120.3,0,0,9.35,0
489.96,17,1,3,0,0,0,0,61.6,0,0,52.96,0
7.69,10,2,0,0,0,0,1,65.6,0,3,42.87,0
46.13,17,2,0,0,4,0,0,16.3,1,1,24.99,0
9.9,15,2,0,0,0,0,0,30.0,1,2,61.78,0
27.15,10,0,2,0,0,0,0,86.6,0,1,67.58,0
56.38,9,0,0,0,0,0,0,24.0,2,1,67.02,0
13.65,19,1,0,0,1,0,0,15.3,0,1,10.18,0
25.72,18,4,0,0,0,0,0,165.5,4,0,111.53,0
135.28,3,2,2,0,1,0,0,132.5,3,1,13.29,0
7.1,20,1,0,0,0,0,0,14.0,2,2,6.77,0
21.93,9,1,1,0,1,0,0,1.0,2,1,14.45,0
15.45,17,1,4,0,0,0,0,28.0,0,2,83.46,0
12.43,18,2,1,0,0,0,0,46.8,1,2,24.29,0
6.48,11,3,3,0,1,1,0,68.6,0,0,15.42,0
32.13,15,1,0,0,0,0,1,48.4,0,2,6.07,0
4.19,8,3,0,1,0,0,0,26.2,1,0,15.62,0
4.56,12,6,2,0,0,0,0,65.3,1,1,41.62,0
19.97,13,2,1,0,0,0,0,17.2,2,2,41.16,0
6.84,14,3,1,0,0,0,1,4.4,3,0,54.77,0
18.61,11,1,1,0,1,0,0,71.2,2,2,49.23,0
29.15,14,1,0,1,0,0,0,40.7,3,1,24.42,0
9.51,21,2,6,0,0,0,0,14.7,1,2,12.8,0
14.12,19,1,0,0,0,0,0,10.1,0,2,30.15,0
52.44,12,2,2,0,0,0,0,39.2,1,0,91.21,0
5.27,12,1,2,0,0,0,0,19.1,3,1,55.68,0
25.83,16,3,1,0,0,0,0,54.4,0,0,105.84,0
108.68,17,1,1,0,0,0,0,3.3,3,2,10.38,0
24.73,20,2,2,0,1,0,0,30.7,2,3,2.58,0
8.5,19,3,0,0,0,0,0,7.3,2,0,55.96,0
1.65,14,2,0,0,0,1,0,10.9,0,2,29.64,0
52.21,1,12,4,0,4,1,0,306.6,3,2,7.19,1
31.72,14,1,0,0,0,0,0,17.2,1,1,5.36,0
125.28,16,2,1,0,0,0,0,52.6,3,1,8.3,0
28.71,11,5,1,0,0,0,0,9.2,0,2,11.18,0
7.26,10,2,1,0,0,0,0,89.6,0,1,9.24,0
8.33,12,1,2,0,0,0,0,53.9,0,0,24.66,0
7.46,12,3,1,0,1,0,0,18.4,1,0,71.3,0
52.72,17,2,1,0,1,0,0,8.0,0,1,32.88,0
19.19,16,2,1,0,0,0,0,80.9,1,1,21.34,0
32.77,10,5,1,0,0,0,0,19.1,4,3,15.65,0
35.11,10,3,1,0,0,0,0,9.1,1,2,79.61,0
76.69,12,0,2,0,0,0,0,103.4,2,2,11.44,0
382.69,5,13,5,4,3,1,1,180.0,2,6,13.51,1
159.96,16,3,2,0,0,0,0,54.5,2,3,8.47,0
25.02,14,1,0,0,0,0,0,8.1,1,2,21.23,0
13.15,20,2,0,0,0,0,1,49.4,4,3,73.17,0
22.2,12,1,2,0,0,0,1,137.6,0,1,40.62,0
28.87,12,1,1,0,1,0,0,39.0,0,2,6.65,0
20.41,9,1,1,0,0,0,1,19.1,2,1,8.44,0
45.27,21,0,0,0,0,0,0,27.7,2,2,8.06,0
74.03,14,3,0,0,0,0,0,14.9,1,1,11.83,0
9.54,9,1,0,0,0,0,1,3.2,3,1,44.49,0
140.89,2,9,4,0,1,1,0,172.7,5,0,15.58,0
16.62,18,12,4,0,2,1,0,55.9,0,2,53.05,0
9.7,11,1,0,0,0,0,0,37.3,1,1,26.4,0
62.34,10,1,1,0,0,0,0,39.5,2,0,70.08,0
51.39,9,3,0,0,0,0,0,106.7,4,1,5.71,0
10.28,13,3,3,0,0,0,0,7.2,0,5,24.0,0
134.58,19,4,0,0,0,0,0,3.4,2,1,28.0,0
6.79,14,2,1,0,0,0,0,139.8,0,2,89.51,0
19.59,13,2,2,2,2,0,1,54.6,0,0,90.34,0
109.61,17,3,0,0,0,0,0,4.9,2,1,23.95,0
19.54,18,2,2,0,0,0,0,35.8,1,0,124.55,0
8.48,8,0,0,0,0,0,1,10.8,2,5,24.57,0
38.0,10,3,4,0,0,0,0,12.4,0,4,15.99,0
165.14,16,5,1,0,0,0,0,31.2,2,2,24.92,0
31.15,12,1,2,0,1,0,0,2.3,1,2,11.39,0
13.12,17,2,1,0,0,0,0,13.1,2,0,54.52,0
62.32,22,6,3,1,1,0,1,249.5,0,3,46.59,0
293.59,18,1,0,0,0,0,0,17.3,0,2,34.47,0
20.84,9,0,2,0,1,0,1,15.7,1,1,8.07,0
43.71,13,1,2,0,0,0,0,40.3,0,4,41.06,0
6.09,20,1,0,0,0,0,0,8.0,2,2,12.62,0
19.86,9,2,0,0,0,0,0,124.8,1,1,39.24,0
132.54,12,0,0,0,1,0,0,37.1,2,2,31.01,0
81.01,21,2,0,0,1,0,0,23.8,1,0,5.52,0
7.05,9,2,2,0,0,0,0,169.9,0,1,63.95,0
21.83,19,3,0,0,0,0,0,42.9,0,1,10.0,0
25.97,14,2,0,0,2,0,0,36.6,3,2,65.54,0
49.09,11,2,1,0,1,0,0,2.2,0,1,28.49,0
94.64,14,2,1,0,0,0,0,87.6,1,1,86.95,0
18.35,17,1,0,0,0,0,0,39.3,1,1,8.76,0
6.49,20,2,0,0,0,0,0,54.0,2,1,14.74,0
15.96,10,3,1,0,0,0,0,42.4,2,1,4.67,0
23.52,16,0,3,0,0,0,1,133.7,1,0,26.7,0
7.3,13,4,1,0,0,0,0,4.2,1,5,46.16,0
152.86,5,4,2,0,1,0,1,705.4,2,2,13.25,0
50.59,8,0,1,0,0,0,0,32.6,0,1,166.53,0
4.37,10,1,2,0,0,0,0,17.8,2,1,18.26,0
5.09,17,5,1,0,0,0,0,143.1,1,2,39.63,0
44.53,8,1,1,2,0,0,0,10.0,1,2,7.68,0
41.68,9,2,2,1,1,0,1,34.7,0,2,25.55,0
53.32,10,7,1,1,4,0,1,728.5,5,5,37.74,0
13.68,9,2,1,0,0,0,0,104.1,1,2,24.51,0
15.73,19,1,1,0,1,0,0,71.4,3,1,62.33,0
18.4,16,1,0,0,0,0,0,1.7,1,0,13.56,0
58.6,12,0,0,0,0,0,0,34.6,1,1,15.95,0
87.03,10,3,3,0,1,0,0,113.2,0,1,16.57,0
62.26,17,0,2,0,0,0,0,63.2,2,2,66.2,0
42.85,15,1,1,0,1,0,0,23.7,1,0,24.91,0
24.44,18,5,0,0,0,0,0,12.3,3,2,40.07,0
94.65,17,0,0,0,0,0,0,78.7,4,0,70.3,0
34.74,14,1,1,0,0,0,0,80.3,0,1,40.57,0
15.84,17,2,0,0,0,0,0,160.8,2,1,39.33,0
10.57,9,4,1,0,0,0,0,70.9,3,3,6.65,0
59.31,10,0,0,0,0,0,0,25.8,0,3,49.66,0
45.42,17,3,0,0,0,0,0,52.9,1,2,89.27,0
33.3,18,0,0,0,0,0,1,119.6,1,2,40.16,0
10.08,8,2,1,0,0,0,0,43.0,1,5,32.92,0
5.33,17,2,1,0,1,0,0,98.9,1,2,37.02,0
42.36,11,0,1,0,0,0,0,118.9,1,0,31.05,0
35.72,18,4,4,0,1,0,0,53.5,1,1,12.99,0
17.01,17,2,1,0,0,0,0,123.6,0,0,115.4,0
31.17,1,10,0,0,4,0,1,417.8,3,3,18.08,0
4.35,20,1,4,0,1,0,0,0.4,3,0,8.22,0
14.97,8,1,0,0,0,0,0,28.3,2,1,19.96,0
16.75,14,2,2,0,1,0,0,54.0,0,1,4.48,0
30.06,9,1,1,0,0,0,0,2.6,1,1,17.88,0
32.57,20,1,2,0,0,0,0,76.1,1,1,9.53,0
31.26,12,4,2,0,1,1,0,39.5,1,2,51.46,0
10.42,20,1,2,0,0,0,0,3.4,3,0,256.37,0
8.73,20,2,1,0,0,0,0,38.9,2,2,56.18,0
72.56,13,1,0,0,0,1,0,16.3,3,1,28.83,0
11.29,13,2,2,0,1,0,0,23.2,0,3,63.78,0
105.35,10,3,2,0,0,0,0,169.3,1,3,26.49,0
5.22,8,1,0,0,0,0,0,8.9,2,2,8.71,0
40.95,20,0,3,1,0,0,0,100.5,0,3,27.22,0
5.97,15,3,1,0,0,0,0,96.2,1,3,49.65,0
189.57,9,2,0,0,0,0,0,21.9,3,1,9.59,0
20.35,14,5,0,0,0,0,0,15.5,1,3,147.11,0
75.47,18,7,4,2,2,0,0,435.1,2,3,13.58,0
43.66,21,4,1,1,1,0,0,109.8,1,1,32.29,0
7.9,14,3,3,0,0,0,1,82.5,0,1,151.57,0
14.95,17,1,0,0,0,0,0,43.9,1,1,42.78,0
12.77,10,2,0,0,2,0,0,76.6,2,1,52.65,0
26.84,10,1,0,0,0,0,0,5.4,0,0,7.96,0
2.65,17,2,1,0,0,0,0,82.2,4,0,7.48,0
29.62,18,0,1,0,1,0,0,21.3,0,3,22.34,0
5.62,18,4,1,0,0,0,0,8.1,3,1,67.82,0
16.76,5,4,4,0,1,1,0,55.2,7,1,40.58,0
16.86,14,5,0,0,0,0,0,68.3,3,1,32.49,0
28.23,13,4,0,0,0,0,0,1.2,1,1,21.9,0
62.03,21,3,0,0,0,0,0,89.7,1,2,25.25,0
49.7,19,1,0,0,1,0,0,4.1,1,1,9.93,0
21.78,13,1,1,0,1,0,1,21.5,1,3,12.06,0
87.84,10,1,0,0,0,0,0,17.7,2,0,104.69,0
12.3,11,1,0,0,0,0,0,71.6,1,1,13.27,0
21.47,8,1,0,0,1,0,0,64.0,1,2,36.83,0
24.73,13,3,0,0,0,0,0,16.3,2,2,13.41,0
17.29,10,5,1,0,1,0,0,121.6,0,1,29.37,0
7.95,16,1,1,0,0,0,0,41.8,2,4,28.54,0
16.36,4,5,6,2,3,0,1,60.9,2,2,33.0,0
14.49,18,0,1,0,1,0,0,8.1,1,0,6.64,0
60.4,9,3,2,0,1,1,0,253.7,2,1,33.33,0
29.53,18,5,1,0,0,0,0,39.1,1,4,42.26,0
452.49,19,4,6,1,2,1,1,291.2,4,5,29.21,1
34.92,11,3,0,0,0,0,0,18.5,2,2,8.54,0
140.33,11,1,0,0,0,0,0,14.9,0,0,7.49,0
19.24,20,0,2,0,1,0,0,73.4,0,1,6.04,0
9.45,16,1,1,0,1,0,0,126.6,1,2,16.08,0
12.04,11,0,2,0,0,0,0,0.6,0,2,38.22,0
25.91,8,0,3,0,0,0,0,0.1,3,0,63.95,0
71.6,1,3,5,0,3,0,0,61.9,2,2,22.21,0
32.31,10,1,0,0,0,0,0,5.0,0,3,6.57,0
11.39,18,4,1,0,0,0,0,112.6,0,1,37.75,0
8.84,20,1,1,0,1,0,0,28.2,1,1,20.76,0
174.36,15,3,0,0,0,0,0,15.0,2,1,44.9,0
280.61,5,9,5,0,9,1,1,446.6,4,3,20.06,1
11.21,18,4,2,0,0,1,0,24.4,1,1,13.27,0
12.74,14,3,0,0,1,0,0,0.2,4,3,5.62,0
16.75,13,3,0,0,0,1,1,105.6,1,1,15.85,0
8.57,13,2,2,0,0,0,0,80.4,1,1,5.55,0
28.42,10,3,4,0,0,0,0,98.9,0,1,30.77,0
55.62,9,4,0,1,0,0,0,56.3,1,3,27.78,0
41.95,9,3,2,0,0,0,0,3.7,0,3,22.42,0
18.22,11,2,0,0,0,0,0,45.4,1,4,21.54,0
136.18,13,10,7,0,1,0,1,27.3,1,4,32.46,0
11.81,12,3,1,0,0,0,0,146.7,0,1,27.71,0
517.29,15,2,6,0,2,1,1,10.0,1,0,111.73,0
20.94,15,2,0,0,0,0,0,56.1,0,1,123.19,0
35.7,8,4,1,0,1,0,0,90.1,1,0,65.4,0
30.94,13,2,0,0,1,0,0,0.1,0,0,91.92,0
39.26,19,2,1,0,0,0,0,117.5,1,1,7.15,0
19.64,18,2,2,0,1,0,0,28.0,3,0,19.99,0
38.57,15,4,1,0,0,0,1,22.1,2,1,7.86,0
28.21,10,2,2,0,1,0,0,18.8,0,1,28.07,0
46.48,11,1,1,0,0,0,0,69.9,1,0,79.24,0
65.8,15,1,1,0,0,0,0,89.4,3,1,19.76,0
19.11,15,0,0,0,0,0,0,22.9,1,2,239.02,0
109.74,7,5,5,1,1,0,1,110.8,2,4,12.7,0
7.93,21,3,1,1,1,0,0,30.9,0,0,12.02,0
27.31,16,1,1,0,0,0,0,22.7,0,2,28.03,0
10.55,9,1,2,0,0,0,0,24.0,1,0,30.83,0
47.47,9,0,0,0,1,0,0,3.3,3,3,35.53,0
227.34,4,5,7,1,2,1,0,616.0,4,8,5.73,1
3.79,20,2,2,0,0,0,1,21.7,0,1,6.77,0
41.41,4,8,4,4,3,1,1,61.8,1,5,41.47,1
19.02,11,6,2,0,0,0,0,4.2,0,1,6.85,0
8.1,11,2,1,0,0,0,0,3.8,2,4,15.18,0
62.05,17,1,1,0,0,0,0,29.8,3,3,21.73,0
18.52,20,3,2,0,1,0,0,6.5,1,5,11.8,0
34.66,20,5,0,0,0,0,0,33.3,5,1,6.62,0
144.82,4,3,4,1,3,0,1,281.7,1,2,80.58,0
27.93,17,4,2,0,0,0,0,23.2,1,0,15.9,0
22.24,20,2,0,0,0,0,0,62.7,2,0,15.02,0
48.46,18,0,3,0,0,0,0,13.8,4,1,135.85,0
19.38,10,4,2,0,0,0,0,291.4,3,4,26.88,0
23.11,13,0,1,0,1,0,0,206.6,0,1,30.62,0
5.76,21,2,1,0,0,0,0,1.3,2,1,13.19,0
3.61,12,0,1,0,0,0,0,56.1,4,0,66.2,0
10.08,14,2,0,0,0,0,0,135.2,1,2,71.85,0
30.02,10,1,0,0,0,1,0,7.6,1,0,55.71,0
46.06,19,4,1,0,0,0,0,8.8,1,3,59.5,0
6.13,14,2,1,0,1,1,0,1.1,2,3,18.92,0
20.76,10,1,2,0,1,0,0,56.0,1,0,7.1,0
17.13,20,1,3,0,2,0,0,19.4,1,1,20.69,0
24.31,10,1,1,0,1,0,0,21.6,1,0,54.24,0
45.0,11,2,1,0,0,0,0,2.9,1,2,22.58,0
10.62,9,2,0,0,0,0,0,76.0,0,0,64.54,0
84.49,11,1,0,0,0,0,0,2.6,2,1,41.08,0
35.57,14,1,3,0,0,0,0,11.3,0,2,4.41,0
27.94,9,5,8,0,0,0,0,84.0,5,2,20.76,0
47.54,18,1,0,0,0,0,0,166.8,1,1,119.31,0
3.31,12,3,0,0,0,0,0,8.3,1,2,168.28,0
36.05,11,1,0,0,1,0,0,213.0,1,1,9.08,0
49.1,20,4,1,0,1,0,0,104.1,2,2,11.61,0
516.59,0,5,2,1,1,0,0,103.8,2,1,14.7,0
83.11,17,5,2,0,1,0,0,129.9,0,2,31.05,0
22.45,19,1,0,0,0,0,0,123.3,0,4,8.02,0
124.46,17,2,1,0,0,0,0,10.8,0,2,24.69,0
13.61,11,1,0,0,0,0,0,76.7,1,2,26.81,0
16.09,14,2,1,0,0,1,0,4.0,1,1,98.17,0
19.74,15,0,0,0,0,0,1,1.9,1,1,4.98,0
39.71,17,2,2,0,0,0,0,57.7,2,1,44.06,0
10.96,20,2,1,0,0,0,0,40.6,0,1,14.82,0
24.6,9,6,0,0,1,0,0,61.1,2,2,31.32,0
30.27,16,1,0,0,0,0,0,88.7,0,1,25.82,0
189.07,8,3,3,0,0,0,0,78.2,2,3,9.36,0
18.01,11,2,0,0,0,0,0,9.4,2,2,63.32,0
28.96,9,1,0,0,0,0,0,21.0,2,1,40.63,0
20.9,15,2,2,0,0,0,0,76.1,4,1,20.08,0
29.04,13,2,1,0,0,0,0,16.6,2,4,60.75,0
39.99,9,0,1,0,0,0,0,2.7,3,2,8.61,0
29.83,8,0,1,0,0,0,1,29.1,1,1,66.02,0
16.12,11,0,3,0,0,0,0,8.0,0,2,19.74,0
68.74,19,1,0,0,1,0,0,28.4,1,2,16.41,0
14.5,17,0,1,0,0,0,0,2.5,2,0,3.8,0
14.59,16,1,0,0,1,0,0,60.7,0,1,13.78,0
7.12,12,4,0,0,0,0,1,40.0,2,2,36.19,0
11.98,20,3,2,0,1,0,0,6.4,0,3,15.06,0
672.95,0,9,10,2,2,1,1,50.0,2,6,113.98,1
69.64,21,6,5,0,2,1,0,161.5,2,5,92.59,0
35.83,17,2,1,1,0,0,0,15.8,1,1,27.13,0
23.86,9,7,6,0,1,0,0,236.9,3,3,11.5,0
80.81,13,1,2,0,0,0,0,67.4,5,1,6.59,0
17.83,14,1,1,0,0,0,0,63.8,2,1,26.75,0
17.17,13,0,3,0,0,0,0,22.1,0,4,19.97,0
25.91,17,4,2,0,0,0,0,108.5,2,2,99.42,0
14.98,19,1,1,0,0,0,0,82.9,1,2,366.73,0
69.78,10,2,0,0,0,0,0,140.3,1,3,62.41,0
8.29,10,0,1,0,0,0,0,172.0,1,2,2.15,0
42.75,10,0,0,0,0,0,0,82.7,1,2,26.97,0
31.41,14,0,0,0,1,0,0,60.7,1,2,45.53,0
73.09,17,2,1,0,0,0,0,22.2,2,1,33.86,0
123.97,21,3,2,0,0,0,0,31.9,2,0,50.79,0
14.85,15,0,1,0,0,0,0,17.0,0,0,3.39,0
12.77,17,3,1,0,0,0,0,51.6,0,0,40.87,0
18.01,13,3,1,0,1,0,0,44.1,1,0,14.59,0
25.38,19,2,5,0,1,0,0,10.2,3,1,9.53,0
20.81,18,5,7,0,0,0,1,39.1,3,2,31.52,0
232.09,3,7,4,0,2,0,0,55.8,3,4,76.34,0
39.74,10,1,2,0,0,0,0,18.9,0,1,83.61,0
40.54,12,1,0,0,0,0,0,66.6,3,3,102.47,0
22.54,14,2,2,0,0,0,0,66.4,2,0,156.66,0
24.57,18,5,0,0,0,0,0,6.5,1,2,56.49,0
93.58,1,9,3,2,2,0,0,24.0,4,1,25.95,0
39.88,14,4,0,0,0,0,0,227.1,0,0,13.08,0
128.82,10,10,2,0,2,1,0,288.5,2,1,72.79,0
92.17,15,1,1,0,0,0,0,23.7,2,0,6.56,0
58.66,22,3,3,0,5,1,0,10.0,1,4,7.5,0
27.11,10,2,0,0,1,0,0,113.0,3,0,30.27,0
99.46,12,3,0,0,0,1,0,40.4,2,0,41.85,0
26.48,10,3,0,0,0,0,0,47.7,1,1,2.68,0
8.19,18,3,1,0,0,0,0,9.4,2,0,53.6,0
69.4,21,0,0,0,0,0,0,24.5,1,1,44.77,0
17.28,18,0,1,0,0,0,0,21.5,3,2,16.81,0
44.13,19,4,1,0,1,0,0,32.4,0,4,5.18,0
9.36,19,1,0,0,0,0,0,42.7,0,0,22.15,0
23.11,9,1,2,0,0,0,0,72.2,2,0,53.43,0
124.34,11,1,0,0,1,0,0,8.1,0,1,84.34,0
7.32,16,1,3,0,0,0,0,22.9,3,0,13.95,0
12.71,16,1,2,0,0,0,0,69.7,1,2,17.19,0
41.4,20,2,0,0,1,0,0,19.0,3,0,28.11,0
13.36,18,1,2,0,0,0,0,14.4,4,1,27.34,0
19.68,14,0,1,0,0,0,0,101.4,0,2,31.92,0
95.33,16,2,2,0,0,0,1,144.1,2,1,42.53,0
44.69,15,4,6,0,0,0,0,124.7,1,0,46.96,0
22.12,13,1,0,0,1,0,0,96.9,3,1,26.07,0
85.06,16,5,1,0,1,0,0,137.1,0,1,19.18,0
35.07,18,2,2,0,2,0,0,13.2,1,3,14.13,0
53.05,14,4,1,0,0,0,0,120.0,1,2,57.88,0
32.18,16,1,2,0,1,0,0,28.4,1,1,83.8,0
3.37,18,0,1,0,1,0,0,34.4,1,0,37.91,0
13.21,14,1,1,0,0,0,0,16.6,0,4,15.39,0
27.37,20,1,4,0,1,0,0,63.9,0,2,57.32,0
76.1,11,4,2,0,1,0,0,7.3,0,3,64.54,1
48.43,20,1,1,0,0,0,0,81.6,0,0,8.36,0
13.55,14,2,0,0,0,0,0,18.0,2,0,15.37,0
14.16,11,1,0,1,0,0,0,101.2,0,1,29.29,0
40.55,19,3,1,0,1,0,0,135.2,2,2,33.11,0
86.78,18,5,1,0,1,0,0,5.7,0,1,31.0,0
7.14,15,2,1,0,0,0,0,6.8,2,2,28.61,0
9.58,13,1,1,0,0,0,0,93.0,4,1,35.06,0
17.86,18,3,0,0,0,0,0,39.8,0,0,100.95,0
22.81,18,1,2,0,0,0,0,0.3,1,1,29.14,0
3.05,19,1,1,0,1,0,0,159.2,0,2,17.77,0
40.59,11,2,3,0,0,0,0,33.3,2,4,95.09,0
66.88,8,1,0,0,1,0,0,195.6,2,1,4.51,0
19.37,11,1,0,0,0,0,1,30.5,1,2,6.4,0
17.28,19,0,0,0,2,0,0,13.2,0,0,70.9,0
16.64,19,4,2,0,0,0,0,166.6,3,1,27.0,0
35.69,8,2,0,0,0,1,0,10.9,2,0,15.15,0
81.45,17,3,0,0,0,0,0,46.2,1,2,9.36,0
20.25,10,2,0,0,0,0,0,45.2,2,3,36.51,0
14.18,14,6,3,0,1,1,1,89.3,2,6,11.58,0
49.71,16,1,1,1,0,0,1,79.2,1,0,27.62,0
24.78,18,1,0,0,2,0,0,132.2,2,1,29.48,0
10.65,20,3,2,0,0,0,0,114.8,1,0,10.95,0
19.9,17,3,0,0,0,0,0,8.7,1,2,6.41,0
2.44,18,2,0,0,0,0,0,10.5,0,0,6.31,0
41.61,12,0,1,0,0,0,0,28.8,1,0,6.68,0
34.1,20,2,2,0,0,0,0,133.3,1,2,8.02,0
23.74,16,1,1,0,0,0,0,46.1,2,2,24.95,0
27.88,13,5,2,0,1,0,0,54.7,1,1,15.65,0
68.67,8,3,3,0,0,0,0,260.6,3,1,48.6,0
6.08,8,0,0,0,0,0,0,2.9,1,1,80.95,0
20.39,14,0,0,0,0,0,0,29.5,2,1,181.88,0
444.11,9,10,4,2,4,1,1,890.3,3,5,26.7,1
93.39,19,2,1,0,0,0,0,20.0,1,2,24.06,0
22.53,16,2,0,0,0,1,0,30.3,2,0,65.03,0
128.94,20,3,1,0,1,0,0,288.9,5,6,30.81,0
3.7,15,4,0,0,0,0,1,24.9,2,3,48.36,0
850.05,11,5,3,0,3,1,1,187.4,3,6,88.75,0
17.68,14,2,0,0,1,0,0,3.1,0,0,7.91,0
20.34,14,1,0,0,0,0,0,36.5,0,2,2.14,0
22.75,13,2,0,0,1,0,0,20.4,0,2,28.75,0
26.06,11,1,0,0,0,0,0,12.8,0,0,9.63,0
503.77,3,11,9,1,6,1,1,871.1,5,3,20.22,1
14.69,14,1,1,1,1,0,0,39.8,2,2,4.04,0
42.1,13,3,0,0,0,0,0,44.9,2,1,5.48,0
40.61,15,1,2,0,0,0,1,133.6,0,4,8.01,0
13.27,10,3,0,0,1,0,0,17.6,1,0,18.02,0
14.25,16,5,1,1,0,0,0,46.4,0,5,10.08,0
82.77,15,0,1,0,1,0,0,117.6,0,3,11.21,0
12.86,15,1,1,0,0,0,0,6.6,2,0,6.85,0
22.18,20,3,2,0,0,0,0,85.8,1,1,34.78,0
29.67,14,0,2,0,1,0,0,18.9,0,1,25.43,0
34.24,12,3,3,1,1,0,0,8.0,2,3,14.08,0
11.3,18,0,0,0,0,0,0,26.4,0,0,45.46,0
47.85,11,1,1,0,1,0,0,16.5,0,1,46.23,0
6.35,19,0,0,0,1,0,0,103.9,2,1,25.58,0
306.06,11,2,0,0,0,0,0,59.7,3,2,41.04,0
132.87,5,6,5,1,3,0,0,221.3,3,1,2.76,0
93.09,9,3,1,0,1,0,0,18.0,0,1,25.02,0
41.45,11,2,3,0,1,0,0,80.0,1,3,22.31,0
24.81,19,3,3,0,0,1,0,15.5,0,1,136.8,0
64.91,15,0,1,0,0,0,0,42.4,0,0,6.22,0
31.49,18,2,1,0,0,0,0,34.9,2,3,15.85,0
42.28,12,3,0,0,0,0,0,33.8,0,1,20.26,0
749.13,8,10,3,2,2,0,1,409.7,4,3,18.25,1
18.01,17,2,1,0,1,0,0,62.4,0,4,14.77,0
87.32,17,1,1,0,0,0,0,111.6,0,2,34.05,0
16.8,10,1,2,0,1,0,0,62.7,1,2,8.0,0
44.77,12,2,0,0,0,0,0,10.6,1,0,2.82,0
70.84,12,2,0,0,0,0,0,8.5,0,1,27.0,0
7.79,16,1,2,0,0,1,0,42.0,2,0,72.7,0
84.51,15,2,0,0,1,0,0,120.2,2,2,26.21,0
38.24,13,0,3,0,0,0,0,9.3,1,0,67.1,0
54.22,8,3,1,0,0,0,0,20.9,1,2,4.23,0
171.92,16,5,3,0,0,0,0,23.8,1,2,17.93,0
49.23,13,1,0,0,1,0,0,87.4,1,3,106.56,0
20.16,20,1,1,0,0,0,0,25.2,0,0,29.87,0
12.74,15,3,1,0,0,0,0,11.0,1,0,33.31,0
16.21,15,5,1,0,0,0,0,32.2,0,1,8.23,0
1208.04,14,14,15,2,3,0,1,74.4,4,6,177.37,1
231.07,11,2,1,0,0,0,0,11.4,1,4,14.94,0
38.78,15,5,3,0,0,0,0,67.9,2,3,61.16,0
100.21,11,2,1,0,0,0,0,162.1,1,2,41.57,0
93.31,20,0,1,0,0,0,0,17.1,2,5,15.94,0
68.7,14,2,3,0,3,1,0,191.1,2,2,6.28,0
26.79,18,2,1,0,0,0,0,13.0,2,2,23.85,0
26.21,11,3,1,0,0,0,0,21.2,0,1,47.12,0
10.19,19,3,0,0,0,0,0,69.6,0,2,16.38,0
14.23,10,1,1,0,0,0,0,78.8,3,3,17.61,0
66.38,21,2,1,0,0,0,0,23.1,2,1,13.71,0
17.16,9,3,1,0,0,0,0,24.8,0,0,25.52,0
38.17,8,2,1,0,0,0,0,2.6,3,3,48.06,0
8.1,18,2,0,0,0,0,1,24.8,3,0,14.8,0
8.5,19,1,0,0,0,0,0,65.3,0,1,43.31,0
32.15,15,2,0,0,1,0,0,28.3,2,5,13.24,0
46.98,13,2,1,0,1,0,0,71.8,2,0,13.75,0
145.65,0,6,4,1,1,0,0,22.7,0,2,16.42,0
13.67,9,2,3,0,1,0,0,2.9,2,0,7.33,0
38.89,12,3,0,1,0,1,0,58.0,3,1,74.04,0
906.39,20,7,4,0,5,1,0,810.5,3,3,8.32,1
72.15,18,2,0,0,0,1,0,251.8,0,1,7.14,0
414.56,8,4,3,0,0,0,0,18.8,1,1,13.13,0
41.7,15,5,2,0,3,0,1,24.9,2,3,16.55,0
149.46,19,4,3,0,1,0,0,102.0,0,2,39.13,0
8.06,17,4,1,0,0,0,0,28.7,1,2,24.32,0
74.84,17,1,0,0,0,0,0,39.4,1,2,12.2,0
24.14,19,3,1,0,0,0,0,0.0,0,0,60.67,0
7.89,12,2,0,0,1,0,1,33.9,2,1,3.74,0
73.24,16,0,0,0,1,0,0,34.6,4,3,74.88,0
20.07,20,3,0,0,1,0,0,81.2,0,3,27.87,0
14.66,10,3,0,0,1,0,0,18.0,2,1,29.52,0
54.92,10,2,3,0,0,0,0,88.4,3,1,52.63,0
8.74,12,1,1,0,1,0,0,29.7,0,2,17.55,0
6.08,17,3,2,0,0,0,0,58.4,2,4,15.81,0
35.61,11,2,2,0,0,0,0,6.8,0,0,7.11,0
35.21,12,0,3,0,0,0,0,3.2,0,2,65.8,0
29.15,17,1,1,0,0,0,0,60.0,1,2,8.72,0
7.11,16,3,2,0,0,0,0,71.8,1,3,9.91,0
11.55,10,2,0,0,1,0,0,60.9,1,1,39.06,0
6.23,15,2,2,1,0,1,0,57.0,0,1,37.28,0
116.0,12,2,0,0,1,0,0,193.8,0,0,27.28,0
133.95,16,1,2,0,0,0,0,31.3,1,0,12.59,0
14.31,17,2,2,0,0,0,0,101.2,0,4,36.88,0
