amount,hour_of_day,is_night,recent_transaction_count,velocity_1h,previous_chargebacks,failed_transaction_count,is_new_device,is_new_ip,distance_from_home,device_account_count,ip_account_count,amount_deviation,is_fraud
23.09,17,0,3,3,1,1,0,0,42.7,1,3,1.415,0
14.89,11,0,2,2,0,1,0,0,102.9,1,1,0.193,0
19.29,14,0,1,2,0,0,0,0,4.3,1,1,0.754,0
7.83,20,0,0,0,1,1,0,0,20.0,1,4,0.587,0
117.08,13,0,0,2,0,0,0,0,201.4,4,2,1.145,0
22.88,9,0,3,3,0,0,0,0,35.9,1,1,2.751,0
377.63,9,0,5,1,0,0,0,1,16.7,1,2,17.797,0
52.18,21,0,2,2,0,1,0,0,29.8,1,1,1.320,0
22.01,19,0,3,1,0,0,0,0,54.5,1,2,0.397,0
31.08,9,0,4,1,0,0,0,0,17.0,1,1,0.578,0
12.33,21,0,2,2,0,0,0,0,5.4,2,1,0.332,0
2.45,17,0,1,1,0,1,0,0,6.2,4,3,0.958,0
8.68,19,0,4,4,0,0,0,0,43.6,2,2,0.494,0
9.03,10,0,0,1,0,0,0,0,15.5,2,1,0.850,0
34.09,20,0,0,0,0,0,0,0,53.1,3,4,3.277,0
74.55,12,0,1,2,0,0,0,0,35.6,1,2,5.318,0
22.37,18,0,3,1,0,0,0,0,2.9,1,2,0.683,0
14.40,11,0,3,1,0,0,0,0,160.3,1,3,2.000,0
15.03,19,0,4,4,0,1,0,0,22.0,1,4,0.597,0
31.29,21,0,2,2,0,0,0,0,107.9,2,3,1.582,0
56.93,17,0,4,4,0,0,0,0,96.1,2,3,1.773,0
5.51,8,0,2,1,0,0,0,0,51.0,3,2,0.712,0
572.04,5,1,0,3,0,2,0,0,205.6,1,6,44.837,0
89.74,13,0,5,5,0,0,0,0,41.1,4,2,20.888,0
105.14,13,0,1,2,0,0,0,0,56.1,2,2,12.798,0
60.16,14,0,0,0,0,0,0,0,21.3,3,2,1.676,0
200.75,17,0,2,1,0,2,0,1,78.8,2,1,23.815,0
9.00,17,0,3,1,4,3,1,1,29.8,2,1,0.634,1
38.09,18,0,3,1,0,0,0,0,29.4,1,3,0.302,0
48.85,19,0,2,2,0,0,0,0,12.3,1,2,4.386,0
18.21,16,0,1,1,0,0,0,0,29.6,2,1,1.932,0
16.25,18,0,2,2,0,0,1,0,8.1,1,1,2.660,0
208.29,17,0,5,6,0,0,1,0,177.9,2,1,10.675,0
17.05,11,0,3,3,0,0,0,0,53.6,2,1,0.628,0
6.98,13,0,1,1,0,0,0,0,7.2,2,2,0.489,0
28.89,15,0,0,0,0,0,0,0,11.3,1,1,0.299,0
49.89,15,0,3,3,0,0,0,0,28.8,1,2,2.553,0
10.24,14,0,2,5,0,0,0,0,20.3,4,2,0.424,0
188.88,11,0,4,4,0,3,0,0,347.7,4,3,31.398,0
10.43,18,0,2,2,1,0,0,0,43.8,4,2,0.325,0
32.91,14,0,4,2,0,0,0,0,25.4,2,3,1.420,0
32.20,3,1,5,5,0,3,0,1,304.7,1,4,0.743,0
49.27,9,0,2,1,0,0,0,0,320.1,2,2,6.019,0
41.08,10,0,5,5,0,0,0,0,5.9,1,1,0.327,0
18.55,1,1,6,7,1,0,0,0,107.3,2,4,1.470,0
26.96,10,0,0,2,0,0,0,0,14.8,1,1,0.620,0
22.03,16,0,2,2,0,0,0,0,128.7,1,1,1.693,0
50.73,17,0,1,1,0,1,0,0,51.7,2,3,0.294,0
52.84,16,0,3,2,0,1,0,0,11.0,1,1,7.243,0
16.18,20,0,2,1,0,0,0,0,59.1,4,3,0.384,0
15.36,15,0,2,2,0,2,0,0,7.8,1,1,0.284,0
20.85,13,0,2,1,0,0,0,0,2.3,1,1,12.900,0
110.42,15,0,2,1,0,0,1,0,303.3,1,1,3.358,0
87.15,20,0,1,1,0,2,0,0,9.7,2,1,12.470,0
65.11,9,0,4,4,1,1,0,0,5.9,1,1,0.806,0
91.61,18,0,1,1,0,1,0,0,10.6,1,2,19.963,0
27.05,12,0,1,2,0,0,0,0,32.2,1,1,0.137,0
15.55,11,0,1,2,0,0,0,0,23.6,1,1,0.328,0
115.19,12,0,6,1,1,0,1,0,49.2,1,1,8.442,0
12.57,18,0,6,6,0,1,1,0,6.9,3,2,1.341,0
41.88,9,0,1,1,0,0,0,0,7.3,1,1,4.120,0
694.70,3,1,11,4,1,6,0,0,350.0,3,9,10.426,1
32.13,19,0,2,1,0,0,0,0,23.3,1,3,0.278,0
11.04,18,0,3,1,1,0,0,0,32.1,2,1,0.512,0
57.39,15,0,0,2,0,0,0,0,121.1,1,1,0.750,0
149.79,2,1,7,13,0,3,0,0,992.7,7,6,14.652,1
27.96,14,0,2,2,0,1,0,0,85.0,2,1,0.261,0
63.16,19,0,2,2,0,1,1,0,23.8,1,3,7.311,0
88.35,0,1,4,7,0,4,0,0,109.9,4,1,4.481,0
7.80,10,0,2,2,0,0,0,0,2.5,1,2,0.774,0
18.94,18,0,2,2,0,1,0,0,62.4,3,2,0.487,0
62.73,11,0,1,4,0,0,0,0,66.6,1,1,3.037,0
8.17,18,0,0,2,0,0,0,1,24.0,2,2,0.768,0
30.24,9,0,2,2,0,0,0,0,84.0,3,2,2.529,0
187.94,11,0,5,9,1,6,0,1,50.0,8,5,5.298,1
8.16,9,0,7,2,0,0,0,0,27.1,2,2,0.963,0
39.14,10,0,4,2,0,1,1,0,91.1,3,3,0.054,0
26.45,17,0,2,2,1,1,0,0,103.4,2,5,3.690,0
32.69,13,0,2,2,1,0,0,0,6.7,5,4,0.512,0
17.42,14,0,0,1,0,0,0,0,136.2,2,1,0.758,0
81.11,11,0,2,2,0,0,0,0,32.2,3,2,0.187,0
16.95,16,0,4,2,0,0,0,0,63.6,1,1,0.728,0
32.33,19,0,1,3,0,1,0,0,197.3,1,1,4.165,0
306.00,21,0,7,4,1,1,0,0,213.7,1,2,16.278,0
58.77,11,0,1,2,0,0,0,0,55.8,3,1,0.467,0
35.86,14,0,1,2,0,0,0,0,7.2,1,1,0.075,0
8.52,13,0,1,2,0,0,0,0,168.8,1,6,0.853,0
20.75,17,0,3,1,0,0,0,0,52.0,1,2,0.720,0
13.12,20,0,2,1,0,0,0,0,87.2,1,1,0.094,0
16.39,12,0,2,3,0,0,0,0,10.7,1,2,0.103,0
5.61,13,0,3,2,0,0,0,0,191.6,4,1,0.843,0
25.54,18,0,2,2,0,0,0,0,35.3,1,1,2.317,0
82.74,20,0,2,2,1,0,0,0,32.5,2,2,2.370,0
15.69,19,0,1,1,0,0,0,0,35.2,1,2,3.151,0
14.35,20,0,0,0,0,1,0,0,31.5,1,2,0.663,0
50.78,16,0,8,8,0,1,0,0,0.3,1,1,3.102,0
36.75,9,0,2,3,0,1,0,0,62.0,4,1,2.631,0
377.84,3,1,13,6,0,1,1,0,140.7,3,3,38.523,0
7.53,17,0,4,4,2,0,0,0,28.9,1,1,0.637,0
11.10,14,0,2,2,1,0,0,0,40.4,1,2,0.936,0
37.52,18,0,3,3,0,0,0,0,61.1,2,2,0.232,0
177.92,9,0,1,1,0,0,0,0,137.0,1,1,8.364,0
47.84,0,1,9,3,0,3,0,0,66.2,2,1,1.224,0
73.25,11,0,1,1,0,1,0,0,32.9,1,2,1.400,0
16.45,10,0,7,3,0,0,0,0,137.8,1,1,0.703,0
33.68,21,0,3,1,0,2,0,0,82.4,2,3,0.194,0
22.01,19,0,3,1,0,1,0,0,53.3,1,2,0.516,0
21.43,13,0,2,2,0,0,0,0,48.0,1,1,0.780,0
17.52,15,0,1,1,0,0,0,0,81.4,1,2,0.473,0
33.71,18,0,2,1,0,0,0,0,40.8,1,1,0.977,0
19.77,19,0,1,1,0,0,0,0,12.1,1,2,0.035,0
80.28,12,0,0,0,0,0,0,0,8.0,1,1,0.054,0
35.35,23,1,4,4,0,2,1,0,136.0,5,3,0.768,0
54.08,17,0,3,1,0,0,0,0,32.9,1,1,1.934,0
14.75,21,0,2,1,0,0,0,0,39.9,2,3,0.631,0
81.82,15,0,6,4,1,6,1,0,154.6,6,9,9.997,1
58.19,14,0,2,3,0,0,0,0,40.7,2,4,4.118,0
18.06,12,0,2,2,0,0,0,0,10.7,2,4,0.861,0
8.92,9,0,1,1,0,0,0,0,97.8,1,3,0.495,0
204.89,9,0,2,2,0,2,1,1,80.9,6,2,2.556,0
33.29,17,0,5,4,0,2,0,1,106.8,2,4,0.478,0
11.14,18,0,2,2,1,0,0,0,86.6,2,1,0.350,0
33.09,17,0,3,3,0,0,0,0,63.2,1,2,0.616,0
39.31,10,0,0,1,0,0,0,0,3.4,2,2,0.189,0
7.42,20,0,2,2,0,0,0,1,58.9,1,2,0.578,0
66.72,17,0,3,3,0,2,0,0,17.3,1,2,0.037,0
80.71,9,0,3,1,0,0,1,0,4.6,1,1,0.058,0
43.30,18,0,3,3,0,0,0,0,18.6,1,1,9.285,0
56.00,14,0,1,2,0,0,0,0,44.0,1,1,3.239,0
769.83,13,0,8,7,0,1,1,1,213.3,3,7,40.145,1
285.97,9,0,2,3,1,2,0,1,10.0,2,2,1.071,0
8.90,13,0,4,4,0,2,0,0,64.3,1,1,0.865,0
32.14,8,0,2,2,0,0,0,0,63.5,2,1,0.805,0
20.10,16,0,2,1,0,0,0,0,39.4,2,1,0.633,0
42.33,14,0,6,1,0,0,0,0,15.4,2,1,0.233,0
24.57,20,0,1,2,0,1,0,0,10.1,2,3,1.581,0
18.05,9,0,3,3,0,0,0,0,30.2,2,2,1.075,0
17.01,11,0,0,2,0,1,0,0,39.0,1,2,0.129,0
20.31,20,0,1,2,0,0,0,0,0.8,1,1,0.657,0
16.25,9,0,6,1,0,0,1,0,14.3,1,5,0.885,0
21.80,14,0,4,2,0,0,0,0,39.9,1,3,0.556,0
32.42,13,0,1,1,0,0,0,0,24.0,1,1,2.486,0
146.07,18,0,1,2,0,1,0,0,40.5,1,2,1.126,0
18.01,21,0,2,3,0,0,0,0,42.2,1,2,0.556,0
72.74,14,0,5,5,0,0,0,1,56.1,1,1,3.064,0
9.81,15,0,6,1,0,0,0,0,4.4,1,2,0.754,0
17.37,19,0,1,1,0,0,0,0,34.6,3,1,0.500,0
3.81,12,0,0,3,0,0,0,0,109.8,1,2,0.961,0
48.59,9,0,1,1,0,1,0,0,117.5,1,2,5.166,0
5.74,20,0,2,2,0,1,0,0,3.9,1,2,0.891,0
8.19,14,0,0,1,0,0,0,0,172.8,2,1,0.951,0
73.20,19,0,3,1,0,0,0,0,79.4,1,1,5.803,0
4.34,15,0,3,3,0,0,0,0,32.1,1,2,0.917,0
20.37,20,0,2,2,0,0,0,0,4.2,1,3,1.066,0
16.50,9,0,3,2,1,0,0,0,222.0,1,3,0.786,0
4.27,11,0,4,4,0,1,0,0,27.9,1,2,0.968,0
331.59,2,1,12,3,2,3,0,1,72.5,5,3,3.700,1
63.63,10,0,9,6,0,1,0,1,512.0,1,4,6.322,0
31.43,21,0,4,1,0,0,1,0,43.0,1,1,0.590,0
26.21,9,0,4,2,0,0,0,0,6.1,2,2,0.798,0
92.79,11,0,2,4,1,0,0,0,17.4,1,1,5.338,0
23.96,18,0,2,2,1,0,0,1,163.5,2,1,3.479,0
2.17,16,0,2,1,0,0,0,0,165.6,2,1,0.845,0
73.02,18,0,4,2,0,2,0,0,10.0,4,5,13.517,0
833.52,5,1,2,7,0,1,1,0,47.3,4,1,8.967,0
34.59,13,0,0,0,0,0,0,0,10.3,1,3,1.152,0
62.68,9,0,3,3,0,0,0,0,54.9,1,5,1.243,0
46.63,20,0,1,1,0,0,0,0,145.9,1,1,2.979,0
12.55,11,0,3,1,1,0,0,0,132.5,2,2,0.580,0
41.28,14,0,0,0,0,0,0,0,27.0,1,1,1.296,0
2.34,11,0,2,2,0,0,0,1,5.7,4,1,0.620,0
20.55,9,0,3,3,0,0,0,0,53.5,1,2,0.656,0
17.68,10,0,3,3,0,0,0,0,51.3,1,2,0.568,0
24.15,10,0,2,1,0,1,0,0,6.6,3,1,0.266,0
49.18,10,0,2,1,0,0,0,0,87.3,2,2,2.325,0
22.86,8,0,1,1,0,1,0,0,49.1,2,2,0.454,0
7.83,9,0,2,3,0,0,1,0,98.5,1,1,0.858,0
6.08,13,0,1,1,0,1,0,0,35.8,1,2,0.869,0
14.32,15,0,1,1,0,2,0,0,21.5,3,2,0.902,0
162.79,17,0,4,5,0,1,1,0,29.9,1,1,12.680,0
14.99,8,0,2,2,0,0,0,0,25.9,3,1,0.881,0
7.90,14,0,2,1,0,0,0,0,145.1,2,1,0.576,0
34.37,13,0,2,2,0,0,0,0,20.4,1,2,0.802,0
1.99,14,0,0,1,0,0,0,0,18.7,1,1,0.972,0
61.73,6,0,4,3,1,1,1,1,292.4,4,4,4.043,0
138.22,14,0,4,4,0,0,0,0,167.0,2,4,3.306,0
81.71,15,0,3,3,0,1,0,0,27.8,1,1,3.321,0
1341.25,14,0,6,6,1,1,0,1,499.6,1,3,21.656,0
27.39,14,0,1,3,0,0,0,0,3.3,1,6,3.865,0
12.15,12,0,0,2,0,0,1,0,85.5,2,1,0.832,0
18.65,11,0,5,1,0,0,0,0,130.3,1,1,0.856,0
4.81,21,0,0,0,0,0,0,0,61.7,1,1,0.669,0
44.15,14,0,3,3,0,0,0,0,3.6,1,1,0.885,0
12.70,17,0,4,4,0,0,0,0,57.8,1,1,0.856,0
296.73,10,0,2,2,0,1,0,0,14.7,1,1,9.945,0
28.54,10,0,1,1,0,0,0,0,12.2,1,1,1.486,0
20.39,11,0,2,2,0,1,0,0,67.3,1,1,0.321,0
52.26,14,0,3,1,0,0,0,0,119.8,1,1,4.501,0
227.62,9,0,3,1,1,1,0,0,242.1,3,2,20.616,0
26.48,20,0,3,1,0,2,0,0,69.4,1,1,2.929,0
47.06,21,0,2,2,0,0,0,0,194.3,1,2,1.341,0
4.19,10,0,1,2,0,0,0,0,25.8,2,2,0.824,0
66.08,11,0,1,1,0,0,0,0,35.1,3,1,6.083,0
11.77,11,0,0,1,0,0,0,0,17.2,1,1,0.753,0
47.99,23,1,4,9,0,0,1,0,191.0,5,2,3.123,0
120.87,3,1,7,8,3,8,1,1,98.7,4,4,5.987,1
20.52,10,0,4,1,0,1,0,0,94.7,1,2,2.738,0
7.35,18,0,1,1,0,1,0,0,41.8,3,1,0.885,0
37.36,15,0,2,2,0,0,0,0,86.5,1,1,0.798,0
5.89,15,0,4,1,0,0,1,0,17.3,2,1,1.257,0
133.07,12,0,1,1,0,0,0,0,51.6,1,1,1.556,0
54.03,17,0,2,2,0,0,0,0,9.3,2,1,4.779,0
57.11,15,0,4,3,0,0,0,1,45.6,1,1,0.034,0
85.58,13,0,1,1,0,0,0,0,69.5,3,2,0.243,0
14.64,19,0,2,3,0,1,0,0,6.9,3,1,0.819,0
93.26,19,0,0,2,0,0,0,0,140.4,1,1,1.703,0
151.76,13,0,4,2,0,1,0,0,41.0,2,1,5.390,0
4.87,9,0,1,1,0,0,0,0,67.9,3,1,0.627,0
19.13,9,0,1,1,0,1,0,0,5.8,2,1,0.422,0
22.06,13,0,1,2,0,0,0,1,39.1,1,2,0.251,0
33.74,21,0,1,2,0,0,0,0,11.6,1,1,0.130,0
107.75,3,1,8,6,0,1,1,1,208.7,3,7,15.705,1
20.11,13,0,0,2,0,0,0,0,37.4,2,3,1.781,0
54.25,13,0,1,1,0,0,0,0,1.4,2,1,1.895,0
282.84,13,0,2,2,0,2,0,0,297.3,1,1,5.026,0
30.80,12,0,0,1,0,0,0,0,67.4,3,2,4.451,0
21.64,9,0,0,2,0,1,1,0,3.6,1,3,0.140,0
7.11,18,0,2,1,0,1,0,0,11.7,1,4,0.795,0
5.91,14,0,1,1,0,0,0,0,108.6,1,1,0.713,0
10.91,18,0,1,2,0,0,0,0,0.1,1,1,0.608,0
3.75,19,0,1,1,0,0,0,0,70.2,1,1,0.811,0
33.18,17,0,2,1,0,0,0,0,13.1,1,1,0.303,0
18.63,14,0,4,2,0,0,0,0,43.4,1,1,1.692,0
101.98,5,1,2,4,0,4,1,0,477.4,1,3,1.750,0
17.95,14,0,4,4,0,1,0,0,69.6,1,1,0.083,0
15.14,20,0,1,1,0,1,0,0,10.0,1,1,0.592,0
14.02,12,0,1,2,0,0,0,1,4.7,1,1,0.776,0
65.25,12,0,0,1,1,0,0,0,54.1,1,1,0.757,0
9.49,9,0,3,1,0,0,0,0,1.7,2,1,0.776,0
20.77,19,0,2,2,1,0,0,0,6.5,2,2,0.472,0
9.21,15,0,1,2,0,1,0,0,33.9,2,2,0.743,0
31.65,10,0,3,3,0,1,0,0,12.6,1,2,0.274,0
452.72,16,0,4,1,1,3,1,0,17.2,2,1,16.142,0
36.07,11,0,0,2,0,1,0,0,5.1,4,3,0.795,0
48.75,12,0,3,9,0,1,0,1,320.8,2,1,0.131,0
28.26,21,0,2,2,0,0,0,0,191.6,4,3,0.708,1
29.07,10,0,1,1,0,0,0,0,6.9,3,2,0.471,0
12.70,16,0,1,1,0,0,0,0,175.5,1,3,0.630,0
7.86,15,0,3,3,0,0,0,0,17.8,1,1,0.286,0
63.05,18,0,1,3,0,0,0,0,3.1,1,1,0.583,0
109.12,9,0,5,3,0,1,1,1,29.3,2,4,11.372,0
9.80,14,0,1,1,0,0,0,0,20.9,1,1,0.587,0
79.87,16,0,3,1,1,0,0,1,57.6,2,2,1.310,0
19.07,18,0,1,1,0,0,0,1,25.1,3,1,0.702,0
5.07,9,0,2,2,0,0,0,0,54.1,1,1,0.833,0
50.00,11,0,2,2,0,0,0,0,2.7,3,1,5.337,0
17.71,15,0,2,1,0,0,0,0,36.8,1,1,0.036,0
25.45,11,0,2,2,0,1,0,1,43.2,1,2,0.225,0
6.30,14,0,4,2,0,0,0,0,16.2,1,1,0.193,0
44.74,14,0,0,0,0,0,0,0,25.0,1,3,0.871,0
10.50,15,0,2,3,0,1,0,0,96.4,1,1,0.650,0
29.18,16,0,2,4,0,1,0,0,99.0,1,1,0.459,0
36.91,10,0,3,1,0,0,0,1,26.2,1,3,4.357,0
88.55,16,0,1,3,0,1,0,0,109.6,2,2,8.138,0
59.75,20,0,2,2,0,0,0,0,9.9,2,1,8.164,0
56.56,20,0,2,1,1,0,0,0,3.6,1,3,0.845,0
58.27,20,0,2,2,0,0,1,0,60.0,1,1,1.335,0
10.42,10,0,3,3,0,0,0,0,78.0,1,1,0.442,0
61.87,17,0,2,1,0,0,0,0,38.8,1,1,0.655,0
18.90,18,0,4,2,0,0,0,0,65.5,1,1,0.313,0
114.49,17,0,3,1,0,1,0,0,66.0,1,3,1.110,0
59.32,18,0,0,1,0,1,0,0,51.8,1,1,2.435,0
20.91,12,0,6,2,0,0,0,0,112.2,2,1,3.478,0
67.10,15,0,2,2,1,0,0,0,11.4,1,2,4.103,0
8.69,10,0,0,0,0,0,0,0,23.8,2,1,0.638,0
53.27,11,0,5,9,0,0,0,0,139.0,2,4,2.781,0
56.99,17,0,3,1,0,0,0,1,7.2,1,2,0.601,0
4.60,9,0,3,3,0,1,0,0,46.5,1,2,0.015,0
145.70,18,0,2,1,0,0,0,0,8.7,2,1,0.151,0
6.08,20,0,2,2,0,0,0,0,23.8,1,1,0.720,0
107.81,8,0,2,1,0,0,0,0,37.9,1,1,1.961,0
42.68,15,0,2,2,0,1,0,0,306.1,1,2,1.486,0
86.46,21,0,14,4,3,4,0,1,219.1,7,7,6.939,1
61.48,13,0,2,1,0,1,0,0,70.8,2,3,0.540,0
20.23,18,0,2,2,0,0,0,0,22.0,1,3,0.684,0
8.15,8,0,2,2,0,0,0,0,27.2,1,1,0.836,0
14.54,10,0,4,2,0,1,0,0,78.3,3,2,0.432,0
14.47,14,0,3,2,0,0,0,0,30.8,1,1,0.630,0
61.11,10,0,0,2,0,0,0,0,51.2,1,1,1.694,0
88.42,21,0,2,1,0,0,0,0,70.5,1,1,0.162,0
150.35,14,0,3,2,0,1,0,0,56.8,2,1,6.917,0
16.34,16,0,2,2,0,0,0,0,10.0,1,1,0.190,0
21.84,20,0,1,1,0,0,0,0,53.9,1,1,4.460,0
75.22,18,0,1,1,0,0,0,0,24.6,1,3,20.677,0
58.41,14,0,3,1,0,0,0,0,22.6,1,2,1.704,0
23.11,17,0,2,2,0,1,0,0,0.1,1,2,0.561,0
13.17,9,0,3,3,0,0,0,0,0.1,1,4,0.113,0
21.38,14,0,1,1,0,0,0,0,19.5,1,1,0.371,0
46.87,15,0,4,4,0,0,0,0,81.4,1,1,3.126,0
39.84,17,0,2,1,0,0,0,0,10.5,2,2,0.165,0
7.59,17,0,2,2,0,0,0,0,102.6,1,1,0.931,0
24.00,18,0,0,0,0,0,0,0,48.6,3,2,0.078,0
60.28,21,0,6,5,0,1,0,0,40.3,1,2,0.091,0
3.20,9,0,2,1,0,1,0,0,169.8,1,1,0.875,0
10.42,16,0,1,3,0,0,0,0,68.6,1,2,0.626,0
8.61,15,0,0,0,0,0,0,0,11.1,1,2,0.613,0
72.20,11,0,4,4,1,0,0,0,32.3,1,1,5.723,0
20.90,14,0,0,1,0,0,0,0,68.1,1,2,0.383,0
75.04,18,0,1,2,1,1,0,0,47.2,1,3,2.395,0
113.55,4,1,5,7,3,7,1,1,78.0,1,6,3.781,1
139.82,10,0,3,2,0,0,0,0,41.9,2,1,3.994,0
59.35,19,0,1,1,0,1,0,1,95.2,1,1,1.014,0
36.58,17,0,2,1,0,0,0,0,25.7,1,1,1.849,0
96.24,17,0,2,2,0,1,0,0,62.0,2,4,1.329,0
44.64,14,0,1,1,0,0,0,0,41.4,1,1,1.840,0
8.85,21,0,0,1,0,1,0,0,0.1,3,3,0.766,0
14.37,20,0,0,0,0,0,0,0,8.3,1,1,0.185,0
28.07,11,0,1,1,0,1,0,0,22.9,1,1,0.488,0
31.51,18,0,1,1,0,0,0,0,75.4,1,1,3.833,0
5.02,13,0,0,0,0,0,1,0,48.0,1,1,0.893,0
22.18,10,0,2,2,0,0,0,0,3.4,1,2,0.574,0
26.04,5,1,2,5,0,3,0,1,118.2,4,4,0.615,0
5.86,13,0,0,4,0,2,0,0,28.0,1,1,0.993,0
129.90,12,0,6,7,1,3,0,0,222.1,2,3,0.780,0
5.40,12,0,4,1,0,0,0,0,9.9,1,1,0.955,0
51.46,12,0,2,2,0,0,0,0,44.7,1,2,8.709,0
34.61,18,0,2,1,0,0,0,0,69.0,1,1,0.722,0
22.01,15,0,1,1,0,0,0,0,68.9,1,1,0.856,0
3.73,13,0,2,2,0,0,0,0,7.7,1,1,0.674,0
20.13,17,0,4,1,1,0,0,0,16.8,3,1,0.756,0
34.42,19,0,1,1,0,0,0,0,9.5,1,2,3.059,0
120.78,19,0,0,3,0,0,0,0,68.8,1,1,1.656,0
33.85,19,0,2,1,0,0,1,0,9.6,2,2,0.460,0
29.97,12,0,3,3,0,0,0,0,98.3,1,1,2.461,0
10.00,20,0,10,2,0,2,0,1,23.4,2,4,0.605,0
10.97,13,0,1,1,0,0,0,0,7.0,1,1,0.725,0
44.68,14,0,3,1,0,1,0,0,47.1,2,1,1.636,0
70.80,18,0,2,2,0,1,0,0,12.6,1,1,1.486,0
20.55,17,0,1,1,0,0,0,0,2.4,1,1,0.800,0
13.48,13,0,1,1,0,0,1,0,149.8,1,2,0.838,0
18.71,16,0,1,1,0,0,0,0,4.9,1,1,0.554,0
12.52,16,0,2,1,0,0,0,0,14.3,1,1,0.331,0
4.73,13,0,2,2,0,0,0,0,105.4,1,1,0.096,0
53.72,9,0,4,2,0,0,0,0,26.0,1,1,0.220,0
23.59,9,0,1,1,0,2,0,0,85.0,3,3,0.363,0
58.49,8,0,1,1,0,0,0,0,1.3,1,2,0.979,0
40.72,20,0,2,2,0,1,0,0,16.7,1,3,0.401,0
16.93,15,0,0,1,0,0,0,0,4.6,1,2,0.565,0
64.47,20,0,2,2,0,0,1,0,10.4,1,4,1.014,0
7.73,13,0,2,2,0,1,0,0,0.2,2,1,0.313,0
51.49,17,0,1,2,0,0,0,0,143.6,1,2,0.436,0
10.95,18,0,0,5,0,0,0,0,60.6,1,2,0.189,0
11.13,13,0,2,2,0,1,0,0,92.9,3,2,0.837,0
19.20,11,0,3,1,0,0,1,0,11.2,3,3,0.531,0
12.63,20,0,1,1,0,0,0,0,20.9,2,1,0.902,0
53.34,15,0,2,2,1,0,0,0,23.2,2,3,0.599,0
58.79,13,0,1,1,1,0,0,0,85.2,1,2,2.688,0
17.72,12,0,1,1,0,0,0,0,164.1,1,2,0.825,0
21.25,19,0,6,6,0,2,0,0,56.6,1,2,1.468,0
10.84,14,0,1,3,0,0,0,0,8.7,1,1,0.893,0
75.64,10,0,15,7,1,4,1,1,749.4,3,3,2.495,1
39.26,11,0,0,2,0,1,0,0,57.4,1,1,2.046,0
94.04,17,0,1,1,0,1,0,0,19.7,2,2,12.550,0
59.54,14,0,0,0,0,0,0,0,24.0,2,5,0.085,0
24.60,16,0,1,3,0,0,0,0,7.9,2,2,0.622,0
8.28,13,0,0,2,0,1,0,1,50.5,1,1,0.207,0
65.66,9,0,1,2,0,1,0,0,420.1,3,3,3.250,0
3.29,18,0,1,1,0,0,0,0,0.9,1,1,0.975,0
55.61,14,0,0,0,0,0,1,0,28.9,4,1,2.625,0
32.61,14,0,1,1,0,0,0,0,120.2,2,1,0.858,0
3.71,17,0,0,0,0,0,0,0,10.3,3,2,0.955,0
17.89,18,0,2,2,0,0,1,0,59.6,1,1,0.795,0
35.79,14,0,0,0,0,0,0,0,14.8,1,1,0.240,0
24.71,15,0,8,1,0,0,0,0,54.4,1,3,4.202,0
14.28,12,0,3,1,0,1,0,0,103.7,1,7,0.704,0
64.77,20,0,7,7,0,0,0,0,72.7,1,1,6.025,0
17.97,9,0,1,1,0,0,0,1,31.7,1,3,0.534,0
5.71,20,0,2,2,0,1,0,0,21.5,1,1,0.854,0
29.24,9,0,2,3,0,0,0,0,27.2,2,3,0.526,0
108.59,19,0,3,2,0,0,0,0,28.9,3,3,0.284,0
13.12,10,0,2,2,0,1,0,0,90.7,1,2,0.637,0
9.05,15,0,5,1,0,3,0,0,54.6,1,1,0.674,0
51.54,10,0,2,3,1,1,0,0,10.9,3,1,2.875,0
157.95,10,0,0,0,0,1,0,0,3.6,1,1,3.531,0
12.05,20,0,2,2,0,0,0,0,0.5,1,1,0.865,0
52.40,10,0,1,1,0,1,0,0,22.3,1,1,4.677,0
10.20,10,0,5,5,2,2,0,1,129.1,4,3,0.788,0
33.46,13,0,5,1,0,0,0,0,23.5,2,1,1.411,0
10.93,8,0,1,1,0,1,0,0,66.8,2,1,0.693,0
36.11,9,0,1,1,0,1,0,0,66.5,1,1,0.170,0
85.17,7,0,3,5,0,0,0,0,117.4,2,2,5.172,0
19.79,16,0,2,1,0,1,0,0,11.1,2,1,0.240,0
97.76,16,0,1,1,0,0,1,0,101.3,3,2,4.228,0
13.12,9,0,1,2,0,0,0,0,73.6,1,2,0.497,0
149.14,12,0,0,4,0,3,0,0,26.5,1,4,10.015,0
11.84,10,0,2,2,0,1,1,0,4.7,1,1,0.655,0
17.93,18,0,4,4,0,0,0,0,42.8,1,1,0.464,0
25.00,11,0,0,2,0,0,0,0,80.3,2,1,6.003,0
101.48,12,0,4,4,0,0,0,1,118.1,2,4,5.738,0
23.58,10,0,1,1,0,1,0,0,215.2,1,1,0.678,0
18.89,20,0,1,1,0,0,0,0,20.8,1,2,0.293,0
5.40,15,0,3,1,0,0,0,0,54.1,1,1,0.864,0
19.18,14,0,1,4,0,0,0,0,26.8,2,3,0.364,0
32.84,13,0,2,1,0,0,0,0,28.2,1,2,1.211,0
113.94,18,0,2,1,0,1,0,0,75.6,1,6,0.742,0
97.67,18,0,0,0,0,0,0,0,24.9,2,3,0.888,0
29.35,14,0,0,0,0,0,0,0,0.2,1,1,1.247,0
18.27,13,0,5,5,0,0,0,0,67.3,1,5,0.469,0
